{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.1, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9967950497192546}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.9987968834981932}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 40, 'ticker': 'SPY', 'perf': 0.9999513504041244}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0016719792755882}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 40, 'ticker': 'XLI', 'perf': 0.9999441876134683}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.9997063362686179}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9990951222928149}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0012356261535533}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0006428978868098}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.9992266024767155}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0011006265154467}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.9994639802354525}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 0.9993063963020897}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9937034160502161}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0003154486101522}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9999908910418258}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 0.9988489341927476}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.997157533110704}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0014698384772314}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0004368001404556}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9983362829604921}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0001605576874455}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9999649614638003}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 0.9996785832819924}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0019555259570112}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 0.9994418199854009}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.9968649784927258}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0033075718414584}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0002865968539645}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.0022712612369613}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.001802716323498}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.9969778441514457}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 0.9996592112897487}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.999248854786017}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AMZN', 'perf': 1.0036248583542355}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.001376634301005}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9997402443500139}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.9990864078883743}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0001081433042798}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0015594152988083}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0002615609268946}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.0048047516583698}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0008967573700156}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.0005755535018632}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 80, 'ticker': 'SPY', 'perf': 0.9995810932878213}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.9984204444087559}
{'rar': 0.4, 'alpha': 0.5, 'gamma': 0.9, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9992607759830803}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0013521029177588}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.998754281203448}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0009801910724054}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9986791126282878}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0005366217628235}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9991461043098472}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0006642272922943}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0019039577726832}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0004709642097758}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0009592587712937}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.0000222152455658}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 40, 'ticker': 'SPY', 'perf': 0.9994964272246928}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.000340751783623}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 40, 'ticker': 'XLI', 'perf': 0.9997228658593644}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0013070400572393}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9986870551686383}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0016010761508467}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0006285358013005}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.9997382241014582}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0006015787700473}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.9991807819723376}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0000181138729243}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9958519754013831}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.001169904389728}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.000005881026394}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0007773993529783}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.0012563912780115}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.7, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0011105205038464}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9984420747794289}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.0021716046396147}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0010751525705381}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0011911068268546}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0000010494133071}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0019058271697174}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0004218308409292}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.9995997674174936}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.995145338103666}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 40, 'ticker': 'DJIA', 'perf': 0.9999360747556107}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.999841150381824}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 40, 'ticker': 'SPY', 'perf': 0.9993824780112764}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.99910369363063}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0013583260027323}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0011580702070682}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9996699812836601}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0003657238772472}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0002835450650227}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.9998147358717084}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9991671045350371}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0003258530011787}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.001655413537171}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.0009381087584828}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.000693487105876}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.0008053026517678}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.000447381462742}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.9983100055686394}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.000744651780868}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9991120143400704}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.0015712812416446}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0010525862484012}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0014089435819427}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 0.9998982370358538}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9980911092064083}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0015563270882855}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.998581275031645}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9955275588546113}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0004619425619847}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.0006762826606996}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0000670118182013}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.9984666257019713}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0005185199049205}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.9986092340163245}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AMZN', 'perf': 1.0012918093734484}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0007342137757007}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9990642623733701}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.999737360469454}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0022215724507768}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.9992037095959121}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.001061440859951}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.0019691626029714}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0000330516553781}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.0017640426086991}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'SPY', 'perf': 0.9992441512782004}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.0012426442478057}
{'rar': 0.4, 'alpha': 0.6, 'gamma': 0.9, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0006288719609198}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.001386338987115}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9955101157357302}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0008033888109154}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.999841150381824}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.00001039371075}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9996656547688667}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0002695539875353}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.001692811746927}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9979469321755513}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'DJIA', 'perf': 0.9994015708600956}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.9995489827593068}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0011127245631501}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.999283146926513}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0010662000037438}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0013521029177588}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9943533950420802}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0011603103306035}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.000131903020548}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.000783469882591}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9994994946329853}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.9996732860431597}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AAPL', 'perf': 0.9997011635732754}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9960033613017408}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0008439667872102}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9996944519369797}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'SPY', 'perf': 0.9997028252315102}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.9999425417778793}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.7, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0010937880177428}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.0027459555280354}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.0043681643982123}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0008505620271684}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0021149762769122}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'SPY', 'perf': 0.9992925447971445}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9986522760717886}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.001619307866514}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.9975308686258096}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0012803503902419}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0008480814177025}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.9992561960813791}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0009436585560572}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.001271107146535}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.001123977615153}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0017227435296476}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9995793279942957}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 0.999445450642186}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.001088564720032}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0018525107338911}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9983246079696119}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.9994573359037224}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0020378531804057}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9961980366942105}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0009034602215097}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.0009085345631894}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0007200531836637}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.999171826530808}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0007507533362032}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.003252502102587}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9969703721623102}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0004732581839266}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9999693921318057}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0009050562139077}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0009160933645926}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0001609612757119}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.9970488074011075}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9997063953858492}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 0.9999877029009692}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.0011262651944937}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 0.9999254314017597}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0001021818937208}
{'rar': 0.4, 'alpha': 0.7, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0018986318291563}
